"BLID";"lat";"lon";"aliasBLID1";"aliasBLID2";"locality";"region";"elevation";"country";"province";"siteType";"WLID";"distToWLID_km";"irrigated";"expt_yield_2017";"expt_restore_2018";"provincial_region";"created_at";"updated_at";"expt_yield_Lakeland"
25021;50.6888;-113.4957;0;0;"Township Rd 202, Blackie";"South Calgary";1085;"CANADA";"Alberta";"ditch";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
25014;50.7586;-113.5369;0;0;"320 St, Mossleigh";"South Calgary";1025;"CANADA";"Alberta";"ditch";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
26133;50.6874;-113.5883;0;0;"Township Rd 202, Blackie";"South Calgary";1066;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
26140;50.778;-113.6455;0;0;"AB-552, Mossleigh";"South Calgary";1039;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
26147;50.7783;-113.6685;0;0;"AB-552, Mossleigh";"South Calgary";1055;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
26161;50.1272;-113.3662;0;0;"18.5 km from Carmangay";"Claresholm";962;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
26168;50.0611;-113.5234;0;0;"5.5 km from Claresholm";"Claresholm";1018;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
26175;50.0013;-113.3325;0;0;"16.4 km from Woodhouse";"Claresholm";966;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
27000;50.759;-113.5677;0;0;"12.9 km from Carseland";"South Calgary";1031;"CANADA";"Alberta";"inField_wetland";0;0.0;0;1;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
27007;50.7202;-113.5194;0;0;"AB-547, Mossleigh";"South Calgary";1051;"CANADA";"Alberta";"inField_wetland";0;0.0;0;1;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
27014;50.7585;-113.5391;0;0;"320 St, Mossleigh";"South Calgary";1028;"CANADA";"Alberta";"inField_wetland";0;0.0;0;1;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
27021;50.6264;-113.4568;0;0;"Township Rd 194, Blackie";"South Calgary";1003;"CANADA";"Alberta";"inField_wetland";0;0.0;0;1;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
27028;50.6906;-113.6101;0;0;"Township Rd 202, Blackie";"South Calgary";1068;"CANADA";"Alberta";"inField_wetland";0;0.0;0;1;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
28007;50.6925;-113.4962;0;0;"Range Rd 261, Mossleigh";"South Calgary";1085;"CANADA";"Alberta";"inField_control";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
28014;50.6853;-113.6476;0;0;"240 St, Blackie";"South Calgary";1070;"CANADA";"Alberta";"inField_control";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
28021;50.0532;-113.5099;0;0;"Range Rd 264, Claresholm";"Claresholm";1022;"CANADA";"Alberta";"inField_control";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
28028;50.9834;-112.1504;0;0;"AB-862, Gem";"Duchess";761;"CANADA";"Alberta";"inField_control";0;0.0;1;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
28035;50.7356;-112.0872;0;0;"Range Rd 160, Rosemary";"Duchess";749;"CANADA";"Alberta";"inField_control";0;0.0;1;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
51007;50.9193;-114.7794;0;0;"Moose Mtn, Kananaskis";"Rockies";2031;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51014;50.9348;-114.7887;0;0;"Moose Mtn, Kananaskis";"Rockies";1942;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51021;50.943;-114.8084;0;0;"Moose Mtn, Kananaskis";"Rockies";2099;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51028;50.8964;-114.7505;0;0;"Moose Mtn, Kananaskis";"Rockies";1772;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51119;51.6635;-116.4009;0;0;"Helen Lake, Banff NP";"Rockies";2222;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51133;51.664;-116.427;0;0;"Helen Lake, Banff NP";"Rockies";2063;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51140;51.681;-116.4615;0;0;"Helen Lake, Banff NP";"Rockies";1960;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51105;51.3223;-116.2299;0;0;"Moraine Lake, Banff NP";"Rockies";2275;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51112;51.3248;-116.2011;0;0;"Moraine Lake, Banff NP";"Rockies";2195;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51091;52.9554;-116.1491;0;0;"Moraine Lake, Banff NP";"Rockies";1937;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51063;51.1976;-115.6053;0;0;"Mt. Norquay, Banff NP";"Rockies";1856;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51070;51.221;-115.6094;0;0;"Mt. Norquay, Banff NP";"Rockies";1576;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51077;51.2313;-115.593;0;0;"Mt. Norquay, Banff NP";"Rockies";2192;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51035;50.8739;-115.3432;0;0;"Buller Cr, Spray Valley PP";"Rockies";1832;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51042;50.879;-115.3246;0;0;"Buller Cr, Spray Valley PP";"Rockies";1987;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51049;50.887;-115.3002;0;0;"Buller Cr, Spray Valley PP";"Rockies";2195;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51056;50.8917;-115.2827;0;0;"Buller Cr, Spray Valley PP";"Rockies";2335;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Southern Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51084;51.2415;-115.5441;0;0;"Norquay, Banff NP";"Rockies";1998;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51175;52.1999;-117.0897;0;0;"Nigel Pass, Banff NP";"Rockies";1910;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51182;52.2186;-117.0947;0;0;"Nigel Pass, Banff NP";"Rockies";2014;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51189;52.2418;-117.0906;0;0;"Nigel Pass, Banff NP";"Rockies";2210;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51280;52.2318;-117.0951;0;0;"Nigel Pass, Banff NP";"Rockies";2069;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51147;52.076;-116.9071;0;0;"Sunset Pass, Banff NP";"Rockies";1635;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51154;52.091;-116.8949;0;0;"Sunset Pass, Banff NP";"Rockies";1970;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51161;52.0936;-116.8734;0;0;"Sunset Pass, Banff NP";"Rockies";2052;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51168;52.0555;-116.8848;0;0;"Sunset Pass, Banff NP";"Rockies";1464;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51196;52.3459;-116.3669;0;0;"Abraham Lk, Kiska/Wilson PLUZ";"Rockies";1555;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51203;52.2992;-116.4002;0;0;"Abraham Lk, Kiska/Wilson PLUZ";"Rockies";1775;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51210;52.2919;-116.3771;0;0;"Abraham Lk, Kiska/Wilson PLUZ";"Rockies";1373;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51224;52.099;-116.0021;0;0;"Onion Ck, Clearwater/Ram PLUZ";"Rockies";2113;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51231;52.092;-116.0;0;0;"Onion Ck, Clearwater/Ram PLUZ";"Rockies";1923;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51238;52.077;-115.9819;0;0;"Onion Ck, Clearwater/Ram PLUZ";"Rockies";1732;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51243;52.0863;-115.8735;0;0;"Onion Ck, Clearwater/Ram PLUZ";"Rockies";1647;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51252;51.5588;-115.3817;0;0;"Ghost PLUZ";"Rockies";1830;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51259;51.6466;-115.259;0;0;"Ghost PLUZ";"Rockies";1435;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51266;51.6204;-115.2296;0;0;"Ghost PLUZ";"Rockies";1613;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51273;51.5355;-115.1026;0;0;"Ghost PLUZ";"Rockies";1520;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51126;51.68476;-116.4088;0;0;"Helen Lake, Banff NP";"Rockies";2423;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51098;51.33224;-116.2241;0;0;"Moraine Lake, Banff NP";"Rockies";2422;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
51217;52.30427;-116.4149;0;0;"Abraham Lk, Kiska/Wilson PLUZ";"Rockies";1970;"CANADA";"Alberta";"alpine";0;0.0;0;0;0;"Central Alberta";"2018-10-26 11:26:28";"2019-07-11 10:12:11";0
32000;51.7927;-114.2143;0;0;"Range Rd 23, Didsbury";"Red Deer";1013;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32007;52.1233;-113.6952;0;0;"Range Rd 265, Penhold";"Red Deer";966;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32014;52.1199;-113.3857;0;0;"Range Rd 244, Pine Lake";"Red Deer";954;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32021;52.1657;-113.1955;0;0;"4.1 km from Delburne";"Red Deer";878;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32028;52.1156;-113.2667;0;0;"5.3 km from Lousana";"Red Deer";941;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32035;52.145;-113.7187;0;0;"Range Rd 270, Penhold";"Red Deer";953;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32042;52.1378;-113.7426;0;0;"8.7 km from Penhold";"Red Deer";983;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32049;52.1001;-113.3145;0;0;"Range Rd 241, Lousana";"Red Deer";934;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32056;52.0556;-113.1176;0;0;"Township Rd 360, Elnora";"Red Deer";902;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32063;51.9975;-113.0826;0;0;"Township Rd 352, Elnora";"Red Deer";879;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32070;52.0221;-113.1476;0;0;"4.7 km from Elnora";"Red Deer";879;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32077;52.0318;-113.5759;0;0;"18.5 km from Wimborne";"Red Deer";908;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32084;53.0199;-113.6347;0;0;"14 km from Millet";"Kinsella";790;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32091;53.1367;-113.2204;0;0;"12.8 km from Hay Lakes";"Kinsella";760;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32098;53.3377;-112.8421;0;0;"12.5 km from Tofield";"Kinsella";744;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32105;53.2185;-112.4166;0;0;"7.7 km from Poe";"Kinsella";713;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32112;53.2215;-112.0969;0;0;"8.8 km from Holden";"Kinsella";672;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32119;53.0856;-111.5897;0;0;"10.8 km from Kinsella";"Kinsella";702;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32126;53.162;-112.4896;0;0;"7.8 km from Dodds";"Kinsella";716;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32133;53.1445;-112.855;0;0;"6.4 km from Armena";"Kinsella";742;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32140;53.0098;-112.5682;0;0;"6.5 km from Ohaton";"Kinsella";720;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32147;53.1342;-112.2416;0;0;"10.7 km from Holden";"Kinsella";705;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32154;53.1567;-112.197;0;0;"8.4 km from Holden";"Kinsella";691;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32161;53.1051;-112.0656;0;0;"17.7 km from Holden";"Kinsella";692;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32168;53.1031;-111.8677;0;0;"5.9 km from Viking";"Kinsella";684;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32175;53.1511;-111.5406;0;0;"17.1 km from Kinsella";"Kinsella";704;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32182;53.0799;-111.9304;0;0;"10.1 km from Viking";"Kinsella";682;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32189;53.0465;-112.0194;0;0;"16.8 km from Viking";"Kinsella";693;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32196;53.0447;-112.1483;0;0;"21.4 km from Daysland";"Kinsella";697;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32203;53.0384;-112.2213;0;0;"19.6 km from Daysland";"Kinsella";708;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32210;53.0761;-112.3495;0;0;"19 km from Holden";"Kinsella";709;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32217;53.1856;-112.3431;0;0;"Range Rd 170, Holden";"Kinsella";698;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32224;53.233;-112.27;0;0;"Range Rd 163, Holden";"Kinsella";683;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32231;53.068;-111.7602;0;0;"3.3 km from Viking";"Kinsella";708;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32238;52.4922;-112.6233;0;0;"Township 410, Red Willow";"Kinsella";788;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32245;52.4635;-112.7135;0;0;"Township 404, Stettler";"Kinsella";804;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32252;52.4068;-113.0516;0;0;"Range Rd 221, Mirror";"Kinsella";786;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32259;52.3544;-113.2196;0;0;"5.8 km from Alix";"Kinsella";802;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32266;52.2901;-113.695;0;0;"Township 384, Red Deer";"Kinsella";955;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
32273;52.1721;-113.7931;0;0;"6.7 km from Penhold";"Kinsella";908;"CANADA";"Alberta";"ditch";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31133;53.1511;-112.4911;0;0;"8.9 km from Dodds";"Kinsella";716;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31028;53.5283;-112.8599;0;0;"11 km from Uncas";"Kinsella";722;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31119;53.0972;-112.8283;0;0;"8.2 km from Armena";"Kinsella";739;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31105;53.0001;-112.257;0;0;"15.1 km from Daysland";"Kinsella";707;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31147;53.0165;-112.2565;0;0;"17 km from Daysland";"Kinsella";708;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31070;53.0619;-112.1992;0;0;"18.9 km from Holden";"Kinsella";701;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31063;53.1025;-112.1745;0;0;"14.7 km from Holden";"Kinsella";695;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31077;53.2272;-112.0775;0;0;"10 km from Holden";"Kinsella";671;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31182;53.0637;-113.6495;0;0;"12.7 km from Millet";"Kinsella";791;"CANADA";"Alberta";"inField_control";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31042;53.182;-113.1699;0;0;"7.7 km from Hay Lakes";"Kinsella";754;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31203;53.359;-112.8286;0;0;"11.1 km from Tofield";"Kinsella";737;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31049;53.0802;-112.1297;0;0;"18 km from Holden";"Kinsella";692;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31196;53.1077;-111.5439;0;0;"12.3 km from Kinsella";"Kinsella";701;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31189;53.1249;-111.5438;0;0;"14.2 km from Kinsella";"Kinsella";694;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31007;52.4696;-112.6405;0;0;"5.7 km from Red Willow";"Kinsella";800;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31112;53.2303;-112.8032;0;0;"4.6 km from Kingman";"Kinsella";773;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31035;52.4437;-112.7173;0;0;"10.3 km from Red Willow";"Kinsella";802;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31210;51.7457;-114.4554;0;0;"3.5 km from Harmattan";"Red Deer";1092;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31091;52.1119;-113.5103;0;0;"21.4 km from Delburne";"Red Deer";932;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31175;52.1709;-113.2762;0;0;"4.3 km from Delburne";"Red Deer";853;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31000;52.1456;-113.1977;0;0;"3.6 km from Lousana";"Red Deer";914;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31021;52.0724;-113.1756;0;0;"Range Rd 231A, Lousana";"Red Deer";889;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31168;52.0643;-113.174;0;0;"Range Rd 231, Lousana";"Red Deer";887;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31014;52.0425;-113.0267;0;0;"Township 355, Big Valley";"Red Deer";872;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31161;51.9863;-113.103;0;0;"Range Rd 224, Elnora";"Red Deer";870;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31154;52.0283;-113.2728;0;0;"7.5 km from Elnora";"Red Deer";897;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
31217;52.8417;-112.2091;0;0;"Township Rd 450, Daysland";"Kinsella";709;"CANADA";"Alberta";"inField_control";0;0.0;0;0;1;"Central Alberta";"2018-10-26 11:26:28";"2018-10-26 11:26:28";0
61007;53.2834;-111.288;0;0;"6.2 km from Minburn";"Vermillion";681;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;0;"Central Alberta";"2019-06-14 15:24:02";"2019-06-14 15:46:05";1
61008;53.273;-111.2894;0;0;"6.8 km from Minburn";"Vermillion";688;"CANADA";"Alberta";"inField_wetland";0;0.0;0;0;0;"Central Alberta";"2019-06-14 15:24:37";"2019-06-14 15:46:05";1
